Timestamp,Month,Day,Hour,Total Hours,Load,PV,Emission_factor,Tou_Tariff,FiT,H2_Tariff
01/01/2023,1,0,0,0,882,0,223,0.00201,0.001005,5.667482336
01/01/2023,1,0,1,1,826,0,223,0.00138,0.00069,3.152576656
01/01/2023,1,0,2,2,905,0,223,0.00009,0.000045,3.3740184
01/01/2023,1,0,3,3,1026,0,223,0.00008,0.00004,4.050979408
01/01/2023,1,0,4,4,943,0,223,0.00005,0.000025,4.065951216
01/01/2023,1,0,5,5,980,0,223,0.00003,0.000015,5.760576064
01/01/2023,1,0,6,6,992,0,223,-0.00021,-0.000105,5.760576064
01/01/2023,1,0,7,7,1026,291.306,223,0.00019,0.000095,5.760576064
01/01/2023,1,0,8,8,1351,129.492,223,0.00074,0.00037,2.51328904
01/01/2023,1,0,9,9,1371,1764.53,223,0.00118,0.00059,4.454955552
01/01/2023,1,0,10,10,1249,1076.63,223,0.00215,0.001075,5.440520448
01/01/2023,1,0,11,11,1323,1634.29,223,0.00236,0.00118,2.631281952
01/01/2023,1,0,12,12,1287,852.871,223,0.00236,0.00118,4.93466272
01/01/2023,1,0,13,13,1357,1249.3,223,0.0022,0.0011,2.98432512
01/01/2023,1,0,14,14,1335,2311.77,223,0.00733,0.003665,3.466133072
01/01/2023,1,0,15,15,1055,998.37,223,0.02376,0.01188,2.192668464
01/01/2023,1,0,16,16,1062,0,223,0.03654,0.01827,4.083387792
01/01/2023,1,0,17,17,995,0,223,0.04603,0.023015,3.466425136
01/01/2023,1,0,18,18,1023,0,223,0.05557,0.027785,5.389099264
01/01/2023,1,0,19,19,855,0,223,0.05495,0.027475,4.31326432
01/01/2023,1,0,20,20,891,0,223,0.04923,0.024615,5.591481312
01/01/2023,1,0,21,21,899,0,223,0.04499,0.022495,5.760576064
01/01/2023,1,0,22,22,914,0,223,0.04596,0.02298,3.292278048
02/01/2023,1,0,23,23,920,0,223,0.035,0.0175,4.324456144
02/01/2023,1,1,0,24,910,0,223,0.05791,0.028955,4.224914
02/01/2023,1,1,1,25,851,0,223,0.05167,0.025835,1.924003376
02/01/2023,1,1,2,26,830,0,223,0.0529,0.02645,5.760576064
02/01/2023,1,1,3,27,911,0,223,0.04416,0.02208,5.61281016
02/01/2023,1,1,4,28,860,0,223,0.05008,0.02504,2.705088128
02/01/2023,1,1,5,29,929,0,223,0.07469,0.037345,2.565888304
02/01/2023,1,1,6,30,864,0,223,0.1047,0.05235,1.967111328
02/01/2023,1,1,7,31,913,0,223,0.14064,0.07032,5.760576064
02/01/2023,1,1,8,32,928,141.201,223,0.14598,0.07299,4.41054288
02/01/2023,1,1,9,33,854,285.988,223,0.14705,0.073525,5.760576064
02/01/2023,1,1,10,34,813,1273.07,223,0.14561,0.072805,3.348113744
02/01/2023,1,1,11,35,831,2577.85,223,0.14335,0.071675,2.446990368
02/01/2023,1,1,12,36,896,1291.52,223,0.14438,0.07219,5.460516832
02/01/2023,1,1,13,37,1130,841.21,223,0.14376,0.07188,4.224340928
02/01/2023,1,1,14,38,1051,792.398,223,0.1482,0.0741,2.300707232
02/01/2023,1,1,15,39,1143,955.458,223,0.15534,0.07767,4.580990464
02/01/2023,1,1,16,40,1080,1252.04,223,0.16289,0.081445,4.840808096
02/01/2023,1,1,17,41,1299.9375,0,223,0.17,0.085,3.217806576
02/01/2023,1,1,18,42,1325.9375,0,223,0.17474,0.08737,4.13275296
02/01/2023,1,1,19,43,1289.9375,0,223,0.16446,0.08223,4.889895808
02/01/2023,1,1,20,44,1287.9375,0,223,0.153,0.0765,2.815128672
02/01/2023,1,1,21,45,1299.9375,0,223,0.14167,0.070835,4.168922608
02/01/2023,1,1,22,46,1321.9375,0,223,0.13367,0.066835,4.791154832
03/01/2023,1,1,23,47,1112,0,223,0.12191,0.060955,1.959636832
03/01/2023,1,2,0,48,1212,0,223,0.11112,0.05556,2.418738304
03/01/2023,1,2,1,49,1271,0,223,0.10332,0.05166,5.60479616
03/01/2023,1,2,2,50,1382,0,223,0.10273,0.051365,5.760576064
03/01/2023,1,2,3,51,1364,0,223,0.09944,0.04972,4.248079424
03/01/2023,1,2,4,52,1406,0,223,0.09911,0.049555,4.71722456
03/01/2023,1,2,5,53,1381,0,223,0.10214,0.05107,4.662117248
03/01/2023,1,2,6,54,1391,0,223,0.12531,0.062655,2.855751648
03/01/2023,1,2,7,55,1303,0.560757,223,0.15807,0.079035,4.797840112
03/01/2023,1,2,8,56,1358,89.7334,223,0.16721,0.083605,3.147326336
03/01/2023,1,2,9,57,1381,1008.19,223,0.16963,0.084815,4.903481408
03/01/2023,1,2,10,58,1389,3663.83,223,0.16857,0.084285,5.059834528
03/01/2023,1,2,11,59,1330,3542.46,223,0.16949,0.084745,2.8130488
03/01/2023,1,2,12,60,1484.85,4161.24,223,0.1645,0.08225,3.26087184
03/01/2023,1,2,13,61,1536.85,3735.08,223,0.16091,0.080455,5.760576064
03/01/2023,1,2,14,62,1690.85,2530.85,223,0.16306,0.08153,5.112621152
03/01/2023,1,2,15,63,1789.85,1718.21,223,0.16773,0.083865,5.736048144
03/01/2023,1,2,16,64,1385,1315.54,223,0.16661,0.083305,1.816077968
03/01/2023,1,2,17,65,1427,0,223,0.17072,0.08536,3.146770896
03/01/2023,1,2,18,66,1310,0,223,0.16893,0.084465,4.2170264
03/01/2023,1,2,19,67,1500,0,223,0.16099,0.080495,3.18673752
03/01/2023,1,2,20,68,1591,0,223,0.14962,0.07481,3.396840896
03/01/2023,1,2,21,69,1629,0,223,0.13101,0.065505,3.977510768
03/01/2023,1,2,22,70,1548,0,223,0.11427,0.057135,2.901453664
04/01/2023,1,2,23,71,1581,0,223,0.09366,0.04683,2.384044576
04/01/2023,1,3,0,72,1698,0,223,0.08164,0.04082,1.777118896
04/01/2023,1,3,1,73,1668,0,223,0.07371,0.036855,4.53259448
04/01/2023,1,3,2,74,1688,0,223,0.05112,0.02556,2.738594352
04/01/2023,1,3,3,75,1665,0,223,0.03018,0.01509,4.762347712
04/01/2023,1,3,4,76,1662,0,223,0.02558,0.01279,1.828946336
04/01/2023,1,3,5,77,1743,0,223,0.03584,0.01792,1.744434816
04/01/2023,1,3,6,78,1776,0,223,0.06799,0.033995,5.726676784
04/01/2023,1,3,7,79,1672,38.0796,223,0.08072,0.04036,2.305429936
04/01/2023,1,3,8,80,1417,313.769,223,0.08496,0.04248,3.437172224
04/01/2023,1,3,9,81,1437,2866.52,223,0.08409,0.042045,5.760576064
04/01/2023,1,3,10,82,1549,4014.65,223,0.07225,0.036125,5.760576064
04/01/2023,1,3,11,83,1759,4254.55,223,0.08047,0.040235,4.822938832
04/01/2023,1,3,12,84,1754,3982.77,223,0.08089,0.040445,5.08909208
04/01/2023,1,3,13,85,1768,1043.21,223,0.07972,0.03986,3.813784544
04/01/2023,1,3,14,86,1799,1206.12,223,0.08022,0.04011,3.038025568
04/01/2023,1,3,15,87,1724,614.264,223,0.07974,0.03987,5.760576064
04/01/2023,1,3,16,88,1786,167.01,223,0.08082,0.04041,4.085616512
04/01/2023,1,3,17,89,1757,0,223,0.08616,0.04308,5.044137568
04/01/2023,1,3,18,90,1692,0,223,0.07228,0.03614,3.845724096
04/01/2023,1,3,19,91,1805,0,223,0.06661,0.033305,2.920200608
04/01/2023,1,3,20,92,1762,0,223,0.05023,0.025115,2.504924048
04/01/2023,1,3,21,93,1758,0,223,0.04075,0.020375,4.774853856
04/01/2023,1,3,22,94,1714,0,223,0.03605,0.018025,5.760576064
05/01/2023,1,3,23,95,1772,0,223,0.017,0.0085,5.760576064
05/01/2023,1,4,0,96,1729,0,223,0.01067,0.005335,2.626797984
05/01/2023,1,4,1,97,1784,0,223,0.00985,0.004925,3.807450768
05/01/2023,1,4,2,98,1811,0,223,0.00978,0.00489,2.91361536
05/01/2023,1,4,3,99,1394,0,223,0.00983,0.004915,3.301270544
05/01/2023,1,4,4,100,1477,0,223,0.01146,0.00573,2.66980248
05/01/2023,1,4,5,101,1448,0,223,0.01277,0.006385,5.009278144
05/01/2023,1,4,6,102,1402,0,223,0.06164,0.03082,3.53245472
05/01/2023,1,4,7,103,1806,0,223,0.08658,0.04329,2.442097456
05/01/2023,1,4,8,104,2009.36,2.83662,223,0.09499,0.047495,5.575948592
05/01/2023,1,4,9,105,1946.36,835.924,223,0.11893,0.059465,3.499173472
05/01/2023,1,4,10,106,1985.36,1339.7,223,0.13072,0.06536,5.184887216
05/01/2023,1,4,11,107,2048.36,1023.81,223,0.14175,0.070875,5.228232384
05/01/2023,1,4,12,108,1955.36,1019.04,223,0.14055,0.070275,5.151631344
05/01/2023,1,4,13,109,1785,1502.77,223,0.14258,0.07129,5.760576064
05/01/2023,1,4,14,110,1556,893.071,223,0.15039,0.075195,3.566499776
05/01/2023,1,4,15,111,1386.845,522.674,223,0.15781,0.078905,1.736042128
05/01/2023,1,4,16,112,1934.845,173.411,223,0.17273,0.086365,5.760576064
05/01/2023,1,4,17,113,1915.845,0,223,0.1947,0.09735,3.343004928
05/01/2023,1,4,18,114,1867,0,223,0.19467,0.097335,5.648821504
05/01/2023,1,4,19,115,1777,0,223,0.17798,0.08899,5.760576064
05/01/2023,1,4,20,116,1855,0,223,0.16399,0.081995,5.760576064
05/01/2023,1,4,21,117,1937.875,0,223,0.152,0.076,3.772044464
05/01/2023,1,4,22,118,1936.875,0,223,0.14464,0.07232,3.232078
06/01/2023,1,4,23,119,1949.875,0,223,0.127,0.0635,5.760576064
06/01/2023,1,5,0,120,1988.875,0,223,0.10721,0.053605,3.142517744
06/01/2023,1,5,1,121,1958.875,0,223,0.1011,0.05055,5.029584544
06/01/2023,1,5,2,122,1998.875,0,223,0.09673,0.048365,5.760576064
06/01/2023,1,5,3,123,1944.875,0,223,0.08234,0.04117,3.58981328
06/01/2023,1,5,4,124,1933.875,0,223,0.08193,0.040965,2.860175456
06/01/2023,1,5,5,125,1953.875,0,223,0.08403,0.042015,4.568022816
06/01/2023,1,5,6,126,1923.875,0,223,0.09725,0.048625,2.111268336
06/01/2023,1,5,7,127,1712.875,413.096,223,0.10556,0.05278,4.700465168
06/01/2023,1,5,8,128,1750.875,681.081,223,0.11619,0.058095,2.213470672
06/01/2023,1,5,9,129,1413.795,1541.2,223,0.11424,0.05712,4.636668752
06/01/2023,1,5,10,130,1473.795,2702.41,223,0.1118,0.0559,2.22818488
06/01/2023,1,5,11,131,1522.795,5842.27,223,0.11229,0.056145,3.079178416
06/01/2023,1,5,12,132,1470.795,5523.47,223,0.11294,0.05647,4.957674016
06/01/2023,1,5,13,133,1524.795,6648.44,223,0.10627,0.053135,5.760576064
06/01/2023,1,5,14,134,1481.795,5638.37,223,0.11701,0.058505,3.772491872
06/01/2023,1,5,15,135,1498.795,4108.28,223,0.12464,0.06232,4.806800064
06/01/2023,1,5,16,136,1487.795,1781.43,223,0.13801,0.069005,4.58373856
06/01/2023,1,5,17,137,1448.795,0,223,0.15346,0.07673,3.611559568
06/01/2023,1,5,18,138,1494.795,0,223,0.14695,0.073475,4.838220064
06/01/2023,1,5,19,139,1341,0,223,0.13584,0.06792,5.484823552
06/01/2023,1,5,20,140,1469,0,223,0.12657,0.063285,2.357939552
06/01/2023,1,5,21,141,1470,0,223,0.11974,0.05987,2.919963232
06/01/2023,1,5,22,142,1430,0,223,0.10793,0.053965,2.305248096
07/01/2023,1,5,23,143,1440,0,223,0.1107,0.05535,3.803760256
07/01/2023,1,6,0,144,1506,0,223,0.08697,0.043485,4.934768608
07/01/2023,1,6,1,145,1461,0,223,0.08712,0.04356,5.760576064
07/01/2023,1,6,2,146,1475,0,223,0.09605,0.048025,3.404883984
07/01/2023,1,6,3,147,1537,0,223,0.08797,0.043985,3.46698256
07/01/2023,1,6,4,148,1499,0,223,0.08299,0.041495,4.868208768
07/01/2023,1,6,5,149,1710,0,223,0.08359,0.041795,4.289761872
07/01/2023,1,6,6,150,1709,0,223,0.09076,0.04538,2.52884136
07/01/2023,1,6,7,151,1728,444.983,223,0.10321,0.051605,2.430150928
07/01/2023,1,6,8,152,1791,3103.63,223,0.11186,0.05593,5.542496528
07/01/2023,1,6,9,153,1733,4973.52,223,0.112,0.056,2.955940704
07/01/2023,1,6,10,154,1724,6162.9,223,0.1,0.05,4.686126944
07/01/2023,1,6,11,155,1614,6739.3,223,0.08832,0.04416,5.760576064
07/01/2023,1,6,12,156,1408,6785.9,223,0.0879,0.04395,3.733943696
07/01/2023,1,6,13,157,1363,6287.94,223,0.09315,0.046575,4.473598176
07/01/2023,1,6,14,158,1355,5310.66,223,0.08557,0.042785,5.760576064
07/01/2023,1,6,15,159,1417,627.014,223,0.08286,0.04143,3.8822112
07/01/2023,1,6,16,160,1371,214.615,223,0.0883,0.04415,3.775152384
07/01/2023,1,6,17,161,1595,0,223,0.08949,0.044745,5.62634368
07/01/2023,1,6,18,162,1817,0,223,0.09094,0.04547,5.760576064
07/01/2023,1,6,19,163,1814,0,223,0.08639,0.043195,5.192836112
07/01/2023,1,6,20,164,1808,0,223,0.07947,0.039735,2.437623504
07/01/2023,1,6,21,165,1865,0,223,0.06088,0.03044,2.511397088
07/01/2023,1,6,22,166,1828,0,223,0.04952,0.02476,5.309445952
08/01/2023,1,6,23,167,1814,0,223,0.03732,0.01866,3.147900624
08/01/2023,1,0,0,168,1757,0,223,0.01616,0.00808,4.777303344
08/01/2023,1,0,1,169,1500,0,223,0.00916,0.00458,5.760576064
08/01/2023,1,0,2,170,1572,0,223,0.0091,0.00455,4.139804144
08/01/2023,1,0,3,171,1958,0,223,0.00416,0.00208,4.913086064
08/01/2023,1,0,4,172,1854.835,0,223,0.00558,0.00279,4.890203072
08/01/2023,1,0,5,173,1914.835,0,223,0.00992,0.00496,4.46404664
08/01/2023,1,0,6,174,1874.835,0,223,0.00902,0.00451,5.760576064
08/01/2023,1,0,7,175,1921.835,0,223,0.01647,0.008235,3.257307376
08/01/2023,1,0,8,176,1880.835,369.251,223,0.04094,0.02047,3.272351424
08/01/2023,1,0,9,177,1933.835,128.888,223,0.06169,0.030845,4.767528816
08/01/2023,1,0,10,178,1736,453.971,223,0.07001,0.035005,2.783691376
08/01/2023,1,0,11,179,1713,1434.41,223,0.09018,0.04509,5.602489888
08/01/2023,1,0,12,180,1469,493.498,223,0.08001,0.040005,3.70118872
08/01/2023,1,0,13,181,1473,600.297,223,0.08508,0.04254,3.203750512
08/01/2023,1,0,14,182,1417,388.711,223,0.08692,0.04346,4.127643792
08/01/2023,1,0,15,183,1466,193.65,223,0.08719,0.043595,2.441002048
08/01/2023,1,0,16,184,1423,0,223,0.09965,0.049825,2.09085008
08/01/2023,1,0,17,185,3673,0,223,0.11804,0.05902,5.760576064
08/01/2023,1,0,18,186,3278,0,223,0.12261,0.061305,2.29041872
08/01/2023,1,0,19,187,3279,0,223,0.09114,0.04557,3.631382112
08/01/2023,1,0,20,188,2991,0,223,0.08649,0.043245,4.35355608
08/01/2023,1,0,21,189,4248,0,223,0.08315,0.041575,3.223050912
08/01/2023,1,0,22,190,4253,0,223,0.08745,0.043725,4.905004016
09/01/2023,1,0,23,191,4259,0,223,0.06869,0.034345,2.796665264
09/01/2023,1,1,0,192,4225,0,223,0.07513,0.037565,5.665544528
09/01/2023,1,1,1,193,4219,0,223,0.06438,0.03219,5.486376624
09/01/2023,1,1,2,194,4219,0,223,0.06028,0.03014,5.760576064
09/01/2023,1,1,3,195,4383,0,223,0.03941,0.019705,2.825610752
09/01/2023,1,1,4,196,4354,0,223,0.04728,0.02364,2.617191216
09/01/2023,1,1,5,197,4350,0,223,0.06904,0.03452,5.760576064
09/01/2023,1,1,6,198,4683,0,223,0.10713,0.053565,2.269638592
09/01/2023,1,1,7,199,3803,37.3675,223,0.16,0.08,3.053316288
09/01/2023,1,1,8,200,4712,614.922,223,0.18,0.09,2.351457616
09/01/2023,1,1,9,201,4690,1022.7,223,0.17714,0.08857,4.207627664
09/01/2023,1,1,10,202,4710,694.12,223,0.15907,0.079535,4.367847488
09/01/2023,1,1,11,203,4035,598.739,223,0.16057,0.080285,3.455367296
09/01/2023,1,1,12,204,3540,413.752,223,0.14056,0.07028,2.383011984
09/01/2023,1,1,13,205,1343,2071.11,223,0.13767,0.068835,5.760576064
09/01/2023,1,1,14,206,1205,1871.15,223,0.14357,0.071785,3.545241696
09/01/2023,1,1,15,207,855,578.536,223,0.15102,0.07551,3.453314128
09/01/2023,1,1,16,208,999,137.182,223,0.16196,0.08098,5.760576064
09/01/2023,1,1,17,209,1024,0,223,0.17434,0.08717,5.646657456
09/01/2023,1,1,18,210,1080,0,223,0.18218,0.09109,4.39696768
09/01/2023,1,1,19,211,1324,0,223,0.16517,0.082585,5.70290616
09/01/2023,1,1,20,212,1326,0,223,0.15433,0.077165,5.760576064
09/01/2023,1,1,21,213,1318,0,223,0.13722,0.06861,3.821655648
09/01/2023,1,1,22,214,1321,0,223,0.11285,0.056425,5.760576064
10/01/2023,1,1,23,215,1331,0,223,0.09733,0.048665,5.760576064
10/01/2023,1,2,0,216,993,0,223,0.10602,0.05301,5.760576064
10/01/2023,1,2,1,217,873,0,223,0.09671,0.048355,2.677753312
10/01/2023,1,2,2,218,917,0,223,0.09514,0.04757,5.760576064
10/01/2023,1,2,3,219,855,0,223,0.09036,0.04518,5.100049488
10/01/2023,1,2,4,220,898,0,223,0.09561,0.047805,2.6763196
10/01/2023,1,2,5,221,1098,0,223,0.10186,0.05093,5.760576064
10/01/2023,1,2,6,222,1235.91,0,223,0.13685,0.068425,1.999448032
10/01/2023,1,2,7,223,1235.91,353.675,223,0.15473,0.077365,2.352433872
10/01/2023,1,2,8,224,1184.91,2909.94,223,0.16533,0.082665,5.339548816
10/01/2023,1,2,9,225,1271.91,4839.18,223,0.15891,0.079455,5.739869232
10/01/2023,1,2,10,226,1237.91,6114.65,223,0.15328,0.07664,4.856294912
10/01/2023,1,2,11,227,1265.91,6770.84,223,0.14509,0.072545,3.84219064
10/01/2023,1,2,12,228,1270.91,6912.12,223,0.14077,0.070385,3.74534168
10/01/2023,1,2,13,229,1224.91,6490.74,223,0.14102,0.07051,1.76897504
10/01/2023,1,2,14,230,849,5549.58,223,0.14406,0.07203,3.151676768
10/01/2023,1,2,15,231,899,4031.24,223,0.14457,0.072285,2.99851744
10/01/2023,1,2,16,232,861,1795.4,223,0.1398,0.0699,5.599784944
10/01/2023,1,2,17,233,938,0,223,0.14634,0.07317,2.54589432
10/01/2023,1,2,18,234,881,0,223,0.13811,0.069055,5.554217072
10/01/2023,1,2,19,235,867,0,223,0.12326,0.06163,4.52997728
10/01/2023,1,2,20,236,932,0,223,0.10595,0.052975,2.0001876
10/01/2023,1,2,21,237,862,0,223,0.08653,0.043265,5.0995624
10/01/2023,1,2,22,238,891,0,223,0.08056,0.04028,4.841202016
11/01/2023,1,2,23,239,921,0,223,0.04369,0.021845,4.110688784
11/01/2023,1,3,0,240,887,0,223,0.01829,0.009145,2.390286048
11/01/2023,1,3,1,241,841,0,223,0.00994,0.00497,4.120730464
11/01/2023,1,3,2,242,1054,0,223,0.00917,0.004585,3.671568
11/01/2023,1,3,3,243,1017,0,223,0.00815,0.004075,1.975187584
11/01/2023,1,3,4,244,1034,0,223,0.00921,0.004605,4.294732528
11/01/2023,1,3,5,245,1018,0,223,0.01132,0.00566,2.164455312
11/01/2023,1,3,6,246,1149.5,0,223,0.05444,0.02722,2.314098576
11/01/2023,1,3,7,247,1192.5,404.331,223,0.08378,0.04189,4.4799744
11/01/2023,1,3,8,248,1048,3003.01,223,0.10684,0.05342,2.733543344
11/01/2023,1,3,9,249,1037,4847.23,223,0.10509,0.052545,3.943588928
11/01/2023,1,3,10,250,873,6043.74,223,0.10545,0.052725,3.33063224
11/01/2023,1,3,11,251,881,6664.71,223,0.10345,0.051725,4.74617352
11/01/2023,1,3,12,252,817,6760.61,223,0.09878,0.04939,3.646669136
11/01/2023,1,3,13,253,872,6367.34,223,0.09431,0.047155,2.1458492
11/01/2023,1,3,14,254,853,5444.33,223,0.09861,0.049305,2.462152128
11/01/2023,1,3,15,255,905,4021.66,223,0.10199,0.050995,1.92903048
11/01/2023,1,3,16,256,890,1859.75,223,0.1192,0.0596,1.888416976
11/01/2023,1,3,17,257,817,0,223,0.12828,0.06414,3.24946976
11/01/2023,1,3,18,258,836,0,223,0.12004,0.06002,1.95831288
11/01/2023,1,3,19,259,839,0,223,0.10155,0.050775,4.537861488
11/01/2023,1,3,20,260,870,0,223,0.09556,0.04778,5.756836272
11/01/2023,1,3,21,261,831,0,223,0.08043,0.040215,5.760576064
11/01/2023,1,3,22,262,861,0,223,0.0758,0.0379,2.390976496
12/01/2023,1,3,23,263,875,0,223,0.05922,0.02961,2.13927952
12/01/2023,1,4,0,264,944,0,223,0.01988,0.00994,2.176294816
12/01/2023,1,4,1,265,834,0,223,0.00555,0.002775,4.885742768
12/01/2023,1,4,2,266,846,0,223,0.00469,0.002345,5.760576064
12/01/2023,1,4,3,267,933,0,223,0.0001,0.00005,2.117297296
12/01/2023,1,4,4,268,803,0,223,0.00273,0.001365,5.585997504
12/01/2023,1,4,5,269,828,0,223,0.02494,0.01247,1.775957952
12/01/2023,1,4,6,270,885,0,223,0.0673,0.03365,2.058809104
12/01/2023,1,4,7,271,872,317.804,223,0.09192,0.04596,5.760576064
12/01/2023,1,4,8,272,821,2786.29,223,0.09101,0.045505,5.760576064
12/01/2023,1,4,9,273,894,4607.7,223,0.0854,0.0427,4.004901456
12/01/2023,1,4,10,274,848,5778.84,223,0.08729,0.043645,4.953678944
12/01/2023,1,4,11,275,923,5022.38,223,0.08798,0.04399,3.083028144
12/01/2023,1,4,12,276,876,6534.88,223,0.08735,0.043675,5.65895456
12/01/2023,1,4,13,277,905,6111.37,223,0.08876,0.04438,5.035067584
12/01/2023,1,4,14,278,859,3230.12,223,0.09051,0.045255,1.967287856
12/01/2023,1,4,15,279,881,1881.85,223,0.09862,0.04931,4.845066592
12/01/2023,1,4,16,280,817,477.083,223,0.09957,0.049785,2.42234512
12/01/2023,1,4,17,281,860,0,223,0.1112,0.0556,1.93921464
12/01/2023,1,4,18,282,905,0,223,0.11835,0.059175,5.760576064
12/01/2023,1,4,19,283,844,0,223,0.09984,0.04992,5.364924208
12/01/2023,1,4,20,284,923,0,223,0.08939,0.044695,4.737747008
12/01/2023,1,4,21,285,860,0,223,0.08078,0.04039,5.760576064
12/01/2023,1,4,22,286,847,0,223,0.06907,0.034535,5.257673552
13/01/2023,1,4,23,287,903,0,223,0.04065,0.020325,3.56581912
13/01/2023,1,5,0,288,882,0,223,0.03264,0.01632,5.168889552
13/01/2023,1,5,1,289,880,0,223,0.01874,0.00937,5.760576064
13/01/2023,1,5,2,290,841,0,223,0.0117,0.00585,4.81106016
13/01/2023,1,5,3,291,936,0,223,0.00817,0.004085,2.413469552
13/01/2023,1,5,4,292,889,0,223,0.0108,0.0054,5.352344288
13/01/2023,1,5,5,293,907,0,223,0.02702,0.01351,4.467021856
13/01/2023,1,5,6,294,829,0,223,0.05524,0.02762,5.198034576
13/01/2023,1,5,7,295,866,25.1842,223,0.08709,0.043545,5.760576064
13/01/2023,1,5,8,296,864,1189.58,223,0.10207,0.051035,3.818833568
13/01/2023,1,5,9,297,867,2360.59,223,0.09974,0.04987,4.044891824
13/01/2023,1,5,10,298,842,3318.37,223,0.094,0.047,2.456246416
13/01/2023,1,5,11,299,843,3541.12,223,0.08493,0.042465,2.962846304
13/01/2023,1,5,12,300,884,4806.53,223,0.07653,0.038265,5.760576064
13/01/2023,1,5,13,301,856,4214.82,223,0.07091,0.035455,4.02157672
13/01/2023,1,5,14,302,850,1967.24,223,0.07426,0.03713,3.467487184
13/01/2023,1,5,15,303,897,1703.21,223,0.08063,0.040315,4.07703224
13/01/2023,1,5,16,304,910,395.973,223,0.08531,0.042655,5.529639072
13/01/2023,1,5,17,305,881,0,223,0.0969,0.04845,3.490120304
13/01/2023,1,5,18,306,1042,0,223,0.09666,0.04833,2.2217112
13/01/2023,1,5,19,307,1017,0,223,0.09396,0.04698,4.51197384
13/01/2023,1,5,20,308,990,0,223,0.08494,0.04247,5.760576064
13/01/2023,1,5,21,309,999,0,223,0.07689,0.038445,3.597246032
13/01/2023,1,5,22,310,1335,0,223,0.07651,0.038255,4.020489968
14/01/2023,1,5,23,311,1378,0,223,0.0683,0.03415,2.49576352
14/01/2023,1,6,0,312,1556,0,223,0.03469,0.017345,5.413160128
14/01/2023,1,6,1,313,1577.6125,0,223,0.0382,0.0191,4.08870088
14/01/2023,1,6,2,314,1675.6125,0,223,0.04497,0.022485,2.292797248
14/01/2023,1,6,3,315,1399.6125,0,223,0.04162,0.02081,2.869879232
14/01/2023,1,6,4,316,1330.6125,0,223,0.04108,0.02054,2.428844768
14/01/2023,1,6,5,317,1371.6125,0,223,0.04105,0.020525,1.863475248
14/01/2023,1,6,6,318,1403.6125,0,223,0.0451,0.02255,4.193358704
14/01/2023,1,6,7,319,1359.6125,211.942,223,0.0534,0.0267,3.011565488
14/01/2023,1,6,8,320,1451,2384.33,223,0.05363,0.026815,3.60190088
14/01/2023,1,6,9,321,1717,2552.18,223,0.05689,0.028445,2.77522872
14/01/2023,1,6,10,322,2200.12,5406.43,223,0.06672,0.03336,2.084516656
14/01/2023,1,6,11,323,2128.12,6080.5,223,0.06556,0.03278,4.990744448
14/01/2023,1,6,12,324,2170.12,4759.33,223,0.06539,0.032695,5.760576064
14/01/2023,1,6,13,325,2147.12,1563.25,223,0.06269,0.031345,3.869388288
14/01/2023,1,6,14,326,2010,4735.05,223,0.05193,0.025965,5.760576064
14/01/2023,1,6,15,327,1931,1900.32,223,0.04091,0.020455,3.708615744
14/01/2023,1,6,16,328,1945,1363.57,223,0.03514,0.01757,3.818989888
14/01/2023,1,6,17,329,1919,0,223,0.0354,0.0177,5.760576064
14/01/2023,1,6,18,330,1655,0,223,0.03568,0.01784,5.760576064
14/01/2023,1,6,19,331,1846,0,223,0.02868,0.01434,4.188959936
14/01/2023,1,6,20,332,1817,0,223,0.02547,0.012735,5.457760128
14/01/2023,1,6,21,333,1599,0,223,0.02239,0.011195,5.406415104
14/01/2023,1,6,22,334,1494,0,223,0.01888,0.00944,3.8632204
15/01/2023,1,6,23,335,1535,0,223,0.01672,0.00836,2.8621444
15/01/2023,1,0,0,336,1644,0,223,0.0128,0.0064,5.760576064
15/01/2023,1,0,1,337,1915,0,223,0.01127,0.005635,2.265702176
15/01/2023,1,0,2,338,1883,0,223,0.0117,0.00585,4.064533952
15/01/2023,1,0,3,339,1918,0,223,0.00655,0.003275,3.366910944
15/01/2023,1,0,4,340,1852,0,223,0.0048,0.0024,2.956789008
15/01/2023,1,0,5,341,1886,0,223,0.00432,0.00216,5.127108352
15/01/2023,1,0,6,342,1946,0,223,0.00321,0.001605,4.759196784
15/01/2023,1,0,7,343,1924,56.4935,223,0.0048,0.0024,2.438844112
15/01/2023,1,0,8,344,1944,1207.28,223,0.01091,0.005455,5.760576064
15/01/2023,1,0,9,345,1884,2843.03,223,0.01365,0.006825,4.605018144
15/01/2023,1,0,10,346,1941,4651.47,223,0.01243,0.006215,4.557316192
15/01/2023,1,0,11,347,1857,2818.21,223,0.00946,0.00473,5.16315224
15/01/2023,1,0,12,348,1778,3154.81,223,0.00683,0.003415,5.760576064
15/01/2023,1,0,13,349,1593,6245.36,223,0.00254,0.00127,4.360120704
15/01/2023,1,0,14,350,1551,5374.08,223,0.00249,0.001245,4.864899792
15/01/2023,1,0,15,351,1647,3922.75,223,0.0079,0.00395,5.63774528
15/01/2023,1,0,16,352,1505,1139.24,223,0.01905,0.009525,5.64998192
15/01/2023,1,0,17,353,1704,0,223,0.0309,0.01545,2.634017152
15/01/2023,1,0,18,354,1821,0,223,0.02721,0.013605,2.101305856
